0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.03189766554101913,-0.07699841131739835,-0.0405168670321432,0.03223875352658682,-0.06082301353030444,-0.059276489971524064,0.06809146289901959,0.011271191203281622,0.007569350101012223,0.09327569759271115,0.0019586168332395926,-0.05934845983524296,-0.06900647487986557,0.005488208542511586,0.012497583594991578,0.0992950894179202,-0.08963384522350042,-0.008894605341232039,-0.03303338203849977,0.08221841884212631,0.039393708058361634,0.07999680004544578,-0.03820179824258344,0.028263690548526097,-0.023455113284304583,-0.08151682897593844,0.033239184901751685,0.0007650243804003861,-0.012502187475961218,0.016843903552476117,-0.061100645022963765,0.036480659784135894,-0.03923055302420606,-0.07448378190247333,-0.035260335218942895,-0.0021371919552870045,-0.027626384540415546,-0.01702033417058572,-0.07252396337791604,-0.0051535532168394795,0.019914874538786813,-0.010045171367490459,-0.02691064133825377,0.080217880672984,0.000963296661602517,0.05806025835563506,-0.0020363995914693856,-0.04423587176362306,0.01813606440760925,0.09782670471845388
-0.2027600632771593,0.08981432930846925,-0.06728235314504695,0.05207716911144181,-0.028981489829248013,-0.03406412043195947,0.08644004610425436,-0.014086368871419027,-0.11027980836694218,0.04773958855644708,-0.08165420979046635,-0.12781907985872984,-0.01585747725066016,0.08181329235060951,0.13934932638084643,0.0007845688863846958,0.10498019068559375,0.06273543970803902,0.003657075378705536,0.08342999882777029,-0.09189982400571002,-0.0031577687248572402,0.09539378795864369,0.039749233829507305,-0.004143100096345852,0.008625119786485764,0.03218090231201783,-0.04239163096962255,0.010725398367209095,0.021055793990428444,-0.06089844512715939,-0.058354002136268325,0.011051109000851624,0.010882159977701146,-0.017471198808892738,0.00995219387319162,0.005525324707098133,-0.05132458574686283,0.023833834346298228,-0.12004395082308568,0.035238820224425635,0.07109220568861419,0.09706266985328288,-0.09446527771429494,0.024731149281924946,-0.038318806247646844,0.0466928606502044,0.016591761310778722,0.049196918920939116,0.052103143263641766
0.014967523768776168,0.05108186867329155,0.03120875519657803,0.08984112913558531,0.013245474521897073,0.14244295170381815,0.06013231846076163,0.011289251202800513,0.004088159854233515,0.045354352357151934,-0.016453001275655764,-0.00959508429365274,0.04867662418044974,-0.03052279114606292,0.13520725487514762,0.050392903313207976,-0.04595472072750746,-0.0714047814542506,0.071281519652596,-0.01634297779954397,0.06752470705425835,-0.04674387945332981,0.05178119971994541,-0.022151113932273807,0.1064943606461884,-0.014484036830873842,0.15589284173430845,-0.010223833011964936,0.04145019465738722,0.10734650215473161,0.020377227813825467,-0.10809775856229085,0.089314434652011,0.02171143405682523,-0.010174386489078745,-0.007406458089058739,-0.10669842872508956,0.11259409554464334,0.1078235740997309,0.10463046749101501,0.010777850232249662,-0.03237096898618004,0.011287618180551642,0.07742141415908466,-0.03987190585056201,0.11120894102951528,0.07348697655562818,-0.03507031014442517,-0.04520713810098088,0.06841544368402797
0.10879216558968319,0.0072236481844180425,-0.02575628821357316,0.1059257425385696,-0.015964108552560176,-0.012037733737391207,0.04826565313274114,0.03728090676014319,0.05766191190592296,-0.026494371708540507,0.047844001953717685,-0.02733802480785935,-0.010244988578773711,0.025726317805275515,0.08004172578688128,-0.028073703659062726,-0.06570257953755182,0.03169577088238097,0.015592245500502974,-0.008520886582234023,-0.06295697280682389,0.03899853083179004,-0.11177143188042928,-0.004975861835221968,0.04343209370502281,-0.03213894643403877,-0.07067980943563998,-0.1421708380795963,0.04948385854284041,0.05902339173515695,0.05326571009250099,-0.10750389284221684,0.030005940842683796,0.06369986348981461,-0.025441997743235682,-0.07706178099506167,0.017174783199436345,-0.003543899024283753,0.012422331675972304,-0.11452505700190695,-0.09005692838039643,0.07904228311486604,-0.10731545344171627,0.009512717479218917,-0.016216748284987852,-0.03087711195330033,-0.008034263715496525,0.003822731572810299,0.09590524963673451,-0.08449268991379214
0.10879216558968319,0.0072236481844180425,-0.02575628821357316,0.1059257425385696,-0.015964108552560176,-0.012037733737391207,0.04826565313274114,0.03728090676014319,0.05766191190592296,-0.026494371708540507,0.047844001953717685,-0.02733802480785935,-0.010244988578773711,0.025726317805275515,0.08004172578688128,-0.028073703659062726,-0.06570257953755182,0.03169577088238097,0.015592245500502974,-0.008520886582234023,-0.06295697280682389,0.03899853083179004,-0.11177143188042928,-0.004975861835221968,0.04343209370502281,-0.03213894643403877,-0.07067980943563998,-0.1421708380795963,0.04948385854284041,0.05902339173515695,0.05326571009250099,-0.10750389284221684,0.030005940842683796,0.06369986348981461,-0.025441997743235682,-0.07706178099506167,0.017174783199436345,-0.003543899024283753,0.012422331675972304,-0.11452505700190695,-0.09005692838039643,0.07904228311486604,-0.10731545344171627,0.009512717479218917,-0.016216748284987852,-0.03087711195330033,-0.008034263715496525,0.003822731572810299,0.09590524963673451,-0.08449268991379214
-0.00776924955779728,-0.02458188339213612,0.03153285263525154,-0.030288298103715996,-0.03818515688477803,-0.005532549794719159,-0.0037550938788461392,0.05662599447186866,-0.07394258843356775,0.07024261366663369,-0.0025462655864440004,0.023924522998272264,-0.05147903414222856,-0.02296000606231755,0.07629882567137189,0.01601440997942284,0.007808032009475489,-0.08041474887411972,-0.06637665750165045,-0.043167590922970414,0.03415309326195385,0.037247579370512034,-0.029367774649893104,-0.06584654496513334,-0.04056793127658206,0.0045115655434606015,-0.07387731614850307,0.02914908829417973,0.0643426752283902,0.028547892723054153,-0.02626634813343309,-0.019779682573296264,-0.01067797875819096,0.04581643760982109,0.06637203964855641,0.03194382699304483,-0.021045598674204007,0.00783923762885128,0.036546421778191736,-0.018441843722667148,0.013632367804468302,0.007694167136555167,-0.028982812158707738,-0.003893320217975981,0.04197825233978889,-0.07779194452982359,0.047659584725044134,-0.02247898981337045,-0.06768406508415005,-0.02312338274588431
0.10879216558968319,0.0072236481844180425,-0.02575628821357316,0.1059257425385696,-0.015964108552560176,-0.012037733737391207,0.04826565313274114,0.03728090676014319,0.05766191190592296,-0.026494371708540507,0.047844001953717685,-0.02733802480785935,-0.010244988578773711,0.025726317805275515,0.08004172578688128,-0.028073703659062726,-0.06570257953755182,0.03169577088238097,0.015592245500502974,-0.008520886582234023,-0.06295697280682389,0.03899853083179004,-0.11177143188042928,-0.004975861835221968,0.04343209370502281,-0.03213894643403877,-0.07067980943563998,-0.1421708380795963,0.04948385854284041,0.05902339173515695,0.05326571009250099,-0.10750389284221684,0.030005940842683796,0.06369986348981461,-0.025441997743235682,-0.07706178099506167,0.017174783199436345,-0.003543899024283753,0.012422331675972304,-0.11452505700190695,-0.09005692838039643,0.07904228311486604,-0.10731545344171627,0.009512717479218917,-0.016216748284987852,-0.03087711195330033,-0.008034263715496525,0.003822731572810299,0.09590524963673451,-0.08449268991379214
0.10879216558968319,0.0072236481844180425,-0.02575628821357316,0.1059257425385696,-0.015964108552560176,-0.012037733737391207,0.04826565313274114,0.03728090676014319,0.05766191190592296,-0.026494371708540507,0.047844001953717685,-0.02733802480785935,-0.010244988578773711,0.025726317805275515,0.08004172578688128,-0.028073703659062726,-0.06570257953755182,0.03169577088238097,0.015592245500502974,-0.008520886582234023,-0.06295697280682389,0.03899853083179004,-0.11177143188042928,-0.004975861835221968,0.04343209370502281,-0.03213894643403877,-0.07067980943563998,-0.1421708380795963,0.04948385854284041,0.05902339173515695,0.05326571009250099,-0.10750389284221684,0.030005940842683796,0.06369986348981461,-0.025441997743235682,-0.07706178099506167,0.017174783199436345,-0.003543899024283753,0.012422331675972304,-0.11452505700190695,-0.09005692838039643,0.07904228311486604,-0.10731545344171627,0.009512717479218917,-0.016216748284987852,-0.03087711195330033,-0.008034263715496525,0.003822731572810299,0.09590524963673451,-0.08449268991379214
0.10879216558968319,0.0072236481844180425,-0.02575628821357316,0.1059257425385696,-0.015964108552560176,-0.012037733737391207,0.04826565313274114,0.03728090676014319,0.05766191190592296,-0.026494371708540507,0.047844001953717685,-0.02733802480785935,-0.010244988578773711,0.025726317805275515,0.08004172578688128,-0.028073703659062726,-0.06570257953755182,0.03169577088238097,0.015592245500502974,-0.008520886582234023,-0.06295697280682389,0.03899853083179004,-0.11177143188042928,-0.004975861835221968,0.04343209370502281,-0.03213894643403877,-0.07067980943563998,-0.1421708380795963,0.04948385854284041,0.05902339173515695,0.05326571009250099,-0.10750389284221684,0.030005940842683796,0.06369986348981461,-0.025441997743235682,-0.07706178099506167,0.017174783199436345,-0.003543899024283753,0.012422331675972304,-0.11452505700190695,-0.09005692838039643,0.07904228311486604,-0.10731545344171627,0.009512717479218917,-0.016216748284987852,-0.03087711195330033,-0.008034263715496525,0.003822731572810299,0.09590524963673451,-0.08449268991379214
0.10879216558968319,0.0072236481844180425,-0.02575628821357316,0.1059257425385696,-0.015964108552560176,-0.012037733737391207,0.04826565313274114,0.03728090676014319,0.05766191190592296,-0.026494371708540507,0.047844001953717685,-0.02733802480785935,-0.010244988578773711,0.025726317805275515,0.08004172578688128,-0.028073703659062726,-0.06570257953755182,0.03169577088238097,0.015592245500502974,-0.008520886582234023,-0.06295697280682389,0.03899853083179004,-0.11177143188042928,-0.004975861835221968,0.04343209370502281,-0.03213894643403877,-0.07067980943563998,-0.1421708380795963,0.04948385854284041,0.05902339173515695,0.05326571009250099,-0.10750389284221684,0.030005940842683796,0.06369986348981461,-0.025441997743235682,-0.07706178099506167,0.017174783199436345,-0.003543899024283753,0.012422331675972304,-0.11452505700190695,-0.09005692838039643,0.07904228311486604,-0.10731545344171627,0.009512717479218917,-0.016216748284987852,-0.03087711195330033,-0.008034263715496525,0.003822731572810299,0.09590524963673451,-0.08449268991379214
